Run,Start Time,Stop Time,Elapsed time,Setup,Software Version,Output data format version,Concentrator 0,FPGA FW revision,SW revision,PID,Board 0,Model,uC FW revision,Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Config file,Open[0] eth,Open[1] eth,Open[2] eth,Open[3] eth,Open[4] eth,Open[5] eth,Open[6] eth,Open[7] eth,HV_Vbias,HV_Imax,HV_Adjust_Range,HV_IndivAdj,TempSensType,TempFeedbackCoeff,EnableTempFeedback,StartRunMode,StopRunMode,EventBuildingMode,TstampCoincWindow,PresetTime,PresetCounts,JobFirstRun,JobLastRun,RunSleep,EnableJobs,RunNumber_AutoIncr,DataAnalysis,DataFilePath,OF_OutFileUnit,OF_EnMaxSize,OF_MaxSize,OF_ListLL,OF_ListBin,OF_ListAscii,OF_ListCSV,OF_Sync,OF_ServiceInfo,OF_RunInfo,OF_SpectHisto,OF_ToAHisto,OF_ToTHisto,OF_MCS,OF_Staircase,AcquisitionMode,EnableToT,BunchTrgSource,VetoSource,ValidationSource,ValidationMode,CountingMode,ChTrg_Width,EnableCntZeroSuppr,TrgIdMode,TriggerLogic,Tlogic_Width,MajorityLevel,PtrgPeriod,TrefSource,TrefWindow,TrefDelay,T0_Out,T1_Out,ChEnableMask0,ChEnableMask1,FastShaperInput,TD_CoarseThreshold,TD_FineThreshold,Hit_HoldOff,Tlogic_Mask0,Tlogic_Mask1,QD_CoarseThreshold,QD_FineThreshold,Q_DiscrMask0,Q_DiscrMask1,GainSelect,HG_Gain,LG_Gain,Pedestal,ZS_Threshold_LG,ZS_Threshold_HG,HG_ShapingTime,LG_ShapingTime,HoldDelay,MuxClkPeriod,EHistoNbin,ToAHistoNbin,ToARebin,ToAHistoMin,MCSHistoNbin,AnalogProbe0,DigitalProbe0,ProbeChannel0,AnalogProbe1,DigitalProbe1,ProbeChannel1,TestPulseSource,TestPulseAmplitude,TestPulseDestination,TestPulsePreamp,Tlogic_Mask0_0,Tlogic_Mask1_0,Tlogic_Mask0_1,Tlogic_Mask1_1,Elapsed (s),NumParts,NumTriggers,TotalSize_MB,DebugLogMask
172,06/09/2024 07:06,06/09/2024 07:07,23.623 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,21382,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,192.168.50.125:tdl:6:0,192.168.50.125:tdl:7:0,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,23.623,1,0,0.0,
173,06/09/2024 07:13,06/09/2024 07:15,126.702 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,32861,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,126.702,1,6561,47.75,
174,06/09/2024 07:15,06/09/2024 07:17,105.227 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,32861,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,105.227,1,5714,38.39,
175,06/09/2024 07:22,06/09/2024 07:48,1576.396 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,32861,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,1576.396,1,100698,845.57,
176,06/09/2024 07:51,06/09/2024 07:54,151.398 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,32861,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,151.398,1,6549,54.99,
177,06/09/2024 08:03,06/09/2024 08:16,767.726 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,32861,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,767.726,1,2862,23.97,
178,06/09/2024 08:33,06/09/2024 08:47,826.781 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,826.781,1,3810,38.29,
179,06/09/2024 08:55,06/09/2024 08:55,9.664 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,9.664,1,270,2.69,
180,06/09/2024 08:56,06/09/2024 08:59,184.684 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,184.684,1,2312,23.13,
181,06/09/2024 09:00,06/09/2024 09:05,293.132 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,293.132,1,3904,39.04,
182,06/09/2024 09:06,06/09/2024 09:10,238.371 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,238.371,1,2752,27.45,
183,06/09/2024 09:11,06/09/2024 09:20,531.502 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,531.502,1,7858,78.36,
184,06/09/2024 09:20,06/09/2024 09:22,117.038 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,117.038,1,1573,15.72,
185,06/09/2024 09:32,06/09/2024 09:32,4.501 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,4.501,1,2,0.02,
186,06/09/2024 09:32,06/09/2024 09:36,186.831 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,186.831,1,3663,36.5,
187,06/09/2024 09:43,06/09/2024 09:43,13.959 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,13.959,1,447,4.46,
188,06/09/2024 09:43,06/09/2024 09:46,147.133 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,147.133,1,3376,33.65,
189,06/09/2024 09:51,06/09/2024 09:53,115.964 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,115.964,1,1689,16.86,
190,06/09/2024 10:05,06/09/2024 10:07,175.020 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,175.02,1,3294,32.79,
191,06/09/2024 10:10,06/09/2024 10:10,13.959 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,13.959,1,318,3.17,
192,06/09/2024 10:10,06/09/2024 10:14,215.822 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),2023.11.30.1,24800,,DT5202,400C3101,,,,,,,,Janus_Config.txt,192.168.50.125:tdl:0:0,192.168.50.125:tdl:1:0,192.168.50.125:tdl:2:0,192.168.50.125:tdl:3:0,192.168.50.125:tdl:4:0,192.168.50.125:tdl:5:0,,,45,10.0 mA,4.5,255,TMP37,35,0,TDL,MANUAL,DISABLED,100 ns,10 m,20000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0x0,0x40000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0x0,0x40000,0x400,0x40000,215.822,1,3581,35.59,
